w,h,Muscle,Inflammatory infiltration,Adipose tissue,Sweat gland,Hair follicles,Dermis,Sebaceous gland,Epidermis,Background
81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
